employee_id,department,role_level,training_module_id,module_name,module_type,start_date,completion_date,completion_status,score,feedback_rating,time_spent_minutes,preferred_learning_style,last_login_date
E0200,Risk,Associate,M8,Module 8,Video,12/04/24,,Incomplete,,,8,Kinesthetic,26/04/24
E0128,Compliance,VP,M12,Module 12,Video,11/03/24,,Dropped,,,10,Reading/Writing,15/03/24
E0060,IT,Associate,M13,Module 13,Quiz,13/04/24,,Dropped,,,19,Visual,17/04/24
E0096,Corporate Banking,Manager,M19,Module 19,Webinar,04/05/24,06/05/24,Completed,,1,37,Reading/Writing,16/05/24
E0048,Compliance,Senior Manager,M19,Module 19,Webinar,07/06/24,07/06/24,Completed,,4,58,Auditory,09/06/24
E0117,Corporate Banking,VP,M14,Module 14,Quiz,15/02/24,20/02/24,Completed,74,5,80,Reading/Writing,22/02/24
E0056,Risk,VP,M24,Module 24,Article,02/05/24,,Dropped,,,46,Auditory,16/05/24
E0157,Compliance,Manager,M25,Module 25,Article,21/04/24,25/04/24,Completed,,1,36,Kinesthetic,26/04/24
E0013,Corporate Banking,Manager,M20,Module 20,Article,04/03/24,09/03/24,Completed,,2,82,Reading/Writing,06/03/24
E0040,Compliance,Senior Manager,M1,Module 1,Video,08/01/24,09/01/24,Completed,,3,43,Visual,22/01/24
E0103,Compliance,VP,M24,Module 24,Article,18/01/24,,Incomplete,,,55,Visual,27/01/24
E0188,Corporate Banking,Associate,M7,Module 7,Video,17/03/24,17/03/24,Completed,,2,71,Auditory,27/03/24
E0039,HR,VP,M16,Module 16,Quiz,03/02/24,12/02/24,Completed,89,5,60,Kinesthetic,15/02/24
E0077,Compliance,Senior Associate,M10,Module 10,Video,03/01/24,,Incomplete,,,4,Reading/Writing,10/01/24
E0087,Compliance,Associate,M19,Module 19,Webinar,04/05/24,,Dropped,,,39,Visual,12/05/24
E0144,Corporate Banking,Senior Manager,M5,Module 5,Quiz,25/05/24,04/06/24,Completed,73,4,73,Reading/Writing,25/05/24
E0022,IT,Manager,M8,Module 8,Video,09/06/24,16/06/24,Completed,,5,57,Auditory,12/06/24
E0135,IT,VP,M11,Module 11,Video,02/05/24,12/05/24,Completed,,3,113,Visual,11/05/24
E0064,Risk,Senior Manager,M9,Module 9,Webinar,31/01/24,05/02/24,Completed,,2,14,Reading/Writing,15/02/24
E0170,Corporate Banking,Manager,M13,Module 13,Quiz,25/01/24,25/01/24,Completed,81,4,68,Reading/Writing,30/01/24
E0019,IT,Manager,M2,Module 2,Video,27/02/24,,Incomplete,,,49,Reading/Writing,28/02/24
E0038,HR,Manager,M20,Module 20,Article,29/05/24,07/06/24,Completed,,2,71,Auditory,04/06/24
E0054,IT,Associate,M7,Module 7,Video,17/03/24,21/03/24,Completed,,3,40,Auditory,26/03/24
E0141,Corporate Banking,Associate,M25,Module 25,Article,10/03/24,,Dropped,,,2,Auditory,23/03/24
E0033,Compliance,Manager,M3,Module 3,Article,02/01/24,,Dropped,,,21,Visual,04/01/24
E0121,HR,Associate,M23,Module 23,Webinar,22/05/24,,Incomplete,,,31,Reading/Writing,27/05/24
E0138,Corporate Banking,Manager,M3,Module 3,Article,09/03/24,,Dropped,,,13,Kinesthetic,10/03/24
E0155,Retail Banking,VP,M12,Module 12,Video,10/05/24,15/05/24,Completed,,3,74,Visual,13/05/24
E0083,IT,Manager,M9,Module 9,Webinar,07/06/24,,Dropped,,,16,Visual,19/06/24
E0013,HR,Senior Manager,M16,Module 16,Quiz,01/01/24,05/01/24,Completed,50,5,36,Visual,10/01/24
E0082,Risk,Associate,M18,Module 18,Quiz,11/03/24,14/03/24,Completed,88,5,24,Reading/Writing,13/03/24
E0139,Retail Banking,Senior Associate,M19,Module 19,Webinar,07/04/24,,Incomplete,,,50,Visual,14/04/24
E0132,Risk,VP,M18,Module 18,Quiz,12/04/24,,Incomplete,,,43,Auditory,12/04/24
E0039,IT,Manager,M6,Module 6,Quiz,04/06/24,,Incomplete,,,58,Auditory,13/06/24
E0178,IT,VP,M7,Module 7,Video,22/02/24,27/02/24,Completed,,4,21,Reading/Writing,23/02/24
E0049,Corporate Banking,Senior Manager,M10,Module 10,Video,08/03/24,16/03/24,Completed,,5,120,Visual,21/03/24
E0125,Retail Banking,VP,M24,Module 24,Article,03/06/24,,Incomplete,,,39,Reading/Writing,04/06/24
E0174,HR,Associate,M20,Module 20,Article,28/06/24,06/07/24,Completed,,3,115,Reading/Writing,30/06/24
E0024,Compliance,Senior Associate,M13,Module 13,Quiz,06/04/24,07/04/24,Completed,71,5,40,Kinesthetic,07/04/24
E0088,Compliance,Senior Manager,M8,Module 8,Video,17/02/24,18/02/24,Completed,,5,88,Auditory,18/02/24
E0076,IT,Senior Associate,M5,Module 5,Quiz,05/01/24,,Incomplete,,,39,Auditory,05/01/24
E0122,IT,Manager,M12,Module 12,Video,12/03/24,,Dropped,,,47,Visual,16/03/24
E0164,Compliance,Associate,M15,Module 15,Video,17/01/24,,Dropped,,,48,Visual,27/01/24
E0187,Compliance,VP,M9,Module 9,Webinar,17/04/24,,Dropped,,,27,Reading/Writing,30/04/24
E0047,Compliance,Manager,M23,Module 23,Webinar,27/05/24,,Incomplete,,,24,Reading/Writing,27/05/24
E0036,HR,Senior Manager,M3,Module 3,Article,16/05/24,,Incomplete,,,9,Kinesthetic,31/05/24
E0143,IT,Associate,M7,Module 7,Video,09/04/24,,Incomplete,,,22,Visual,21/04/24
E0061,Retail Banking,Senior Manager,M13,Module 13,Quiz,02/03/24,,Incomplete,,,24,Visual,06/03/24
E0188,Corporate Banking,Associate,M21,Module 21,Video,11/06/24,,Dropped,,,54,Visual,14/06/24
E0003,Compliance,VP,M2,Module 2,Video,31/05/24,02/06/24,Completed,,1,108,Reading/Writing,31/05/24
E0037,Risk,Senior Associate,M1,Module 1,Video,04/06/24,,Dropped,,,11,Reading/Writing,18/06/24
E0194,Risk,VP,M15,Module 15,Video,27/06/24,,Incomplete,,,55,Visual,02/07/24
E0101,Retail Banking,Associate,M20,Module 20,Article,16/05/24,,Incomplete,,,9,Auditory,27/05/24
E0127,Risk,Manager,M9,Module 9,Webinar,10/03/24,10/03/24,Completed,,3,41,Kinesthetic,19/03/24
E0085,Compliance,VP,M3,Module 3,Article,01/02/24,11/02/24,Completed,,5,20,Auditory,12/02/24
E0162,Risk,VP,M7,Module 7,Video,13/03/24,,Dropped,,,26,Auditory,18/03/24
E0043,Corporate Banking,Manager,M5,Module 5,Quiz,01/02/24,,Dropped,,,4,Kinesthetic,14/02/24
E0098,Retail Banking,Senior Associate,M14,Module 14,Quiz,27/01/24,,Incomplete,,,20,Auditory,27/01/24
E0115,Retail Banking,Manager,M15,Module 15,Video,12/06/24,18/06/24,Completed,,4,7,Reading/Writing,18/06/24
E0091,Retail Banking,Manager,M17,Module 17,Webinar,03/04/24,04/04/24,Completed,,3,30,Visual,05/04/24
E0113,Compliance,Associate,M14,Module 14,Quiz,07/05/24,12/05/24,Completed,77,1,49,Auditory,08/05/24
E0096,Compliance,Senior Associate,M9,Module 9,Webinar,18/03/24,21/03/24,Completed,,2,80,Kinesthetic,27/03/24
E0114,Corporate Banking,Manager,M2,Module 2,Video,06/04/24,,Dropped,,,14,Visual,16/04/24
E0178,IT,VP,M2,Module 2,Video,22/03/24,,Incomplete,,,37,Visual,03/04/24
E0112,HR,Manager,M23,Module 23,Webinar,13/04/24,19/04/24,Completed,,3,54,Visual,20/04/24
E0050,Risk,VP,M16,Module 16,Quiz,08/03/24,,Dropped,,,36,Visual,19/03/24
E0176,IT,Associate,M25,Module 25,Article,17/02/24,24/02/24,Completed,,4,107,Visual,25/02/24
E0063,Retail Banking,Associate,M19,Module 19,Webinar,17/02/24,17/02/24,Completed,,5,51,Auditory,03/03/24
E0062,Compliance,Senior Associate,M5,Module 5,Quiz,25/06/24,,Incomplete,,,51,Reading/Writing,01/07/24
E0145,IT,Manager,M9,Module 9,Webinar,11/01/24,19/01/24,Completed,,2,46,Reading/Writing,16/01/24
E0102,IT,Senior Manager,M20,Module 20,Article,31/05/24,04/06/24,Completed,,2,61,Auditory,07/06/24
E0160,HR,Senior Associate,M8,Module 8,Video,16/05/24,,Incomplete,,,3,Reading/Writing,23/05/24
E0176,Compliance,Associate,M19,Module 19,Webinar,25/01/24,,Incomplete,,,5,Auditory,31/01/24
E0059,Compliance,VP,M9,Module 9,Webinar,16/03/24,19/03/24,Completed,,3,68,Visual,20/03/24
E0156,Retail Banking,Senior Manager,M11,Module 11,Video,23/03/24,28/03/24,Completed,,3,93,Kinesthetic,27/03/24
E0100,Retail Banking,Senior Manager,M11,Module 11,Video,21/04/24,24/04/24,Completed,,5,33,Visual,21/04/24
E0001,HR,Senior Manager,M10,Module 10,Video,03/03/24,13/03/24,Completed,,2,28,Auditory,07/03/24
E0033,IT,Senior Manager,M15,Module 15,Video,29/04/24,02/05/24,Completed,,1,58,Visual,11/05/24
E0103,Risk,Senior Manager,M1,Module 1,Video,23/04/24,26/04/24,Completed,,5,51,Visual,30/04/24
E0097,Retail Banking,Manager,M20,Module 20,Article,21/03/24,30/03/24,Completed,,5,106,Kinesthetic,25/03/24
E0162,Risk,Associate,M24,Module 24,Article,10/01/24,,Dropped,,,47,Visual,14/01/24
E0127,Risk,Associate,M22,Module 22,Quiz,14/06/24,,Dropped,,,51,Kinesthetic,19/06/24
E0110,IT,Senior Manager,M5,Module 5,Quiz,05/04/24,11/04/24,Completed,60,1,112,Visual,12/04/24
E0181,IT,Senior Associate,M17,Module 17,Webinar,18/06/24,,Dropped,,,57,Kinesthetic,01/07/24
E0187,Retail Banking,Manager,M19,Module 19,Webinar,24/04/24,,Dropped,,,39,Auditory,30/04/24
E0027,Corporate Banking,Senior Associate,M19,Module 19,Webinar,27/06/24,,Dropped,,,54,Visual,05/07/24
E0154,HR,VP,M14,Module 14,Quiz,09/01/24,,Dropped,,,1,Kinesthetic,15/01/24
E0037,IT,Senior Manager,M10,Module 10,Video,25/02/24,27/02/24,Completed,,2,80,Kinesthetic,08/03/24
E0026,Compliance,Associate,M6,Module 6,Quiz,20/05/24,30/05/24,Completed,56,3,83,Kinesthetic,30/05/24
E0059,Risk,Associate,M1,Module 1,Video,28/06/24,30/06/24,Completed,,4,60,Reading/Writing,02/07/24
E0050,Corporate Banking,VP,M23,Module 23,Webinar,18/03/24,,Dropped,,,12,Reading/Writing,28/03/24
E0102,HR,Senior Manager,M24,Module 24,Article,09/05/24,,Incomplete,,,55,Reading/Writing,13/05/24
E0053,IT,VP,M21,Module 21,Video,19/05/24,,Incomplete,,,22,Kinesthetic,21/05/24
E0100,Corporate Banking,Associate,M13,Module 13,Quiz,27/06/24,30/06/24,Completed,94,3,78,Kinesthetic,09/07/24
E0079,IT,VP,M20,Module 20,Article,17/05/24,,Dropped,,,2,Kinesthetic,30/05/24
E0176,IT,VP,M9,Module 9,Webinar,25/05/24,,Incomplete,,,57,Reading/Writing,25/05/24
E0159,IT,Senior Associate,M7,Module 7,Video,11/04/24,11/04/24,Completed,,5,12,Reading/Writing,24/04/24
E0022,IT,Senior Manager,M5,Module 5,Quiz,02/01/24,08/01/24,Completed,70,3,120,Kinesthetic,16/01/24
E0176,Corporate Banking,Senior Manager,M9,Module 9,Webinar,25/03/24,,Dropped,,,21,Kinesthetic,05/04/24
E0127,Risk,Associate,M6,Module 6,Quiz,06/03/24,,Dropped,,,18,Visual,06/03/24
E0014,IT,VP,M15,Module 15,Video,27/03/24,,Incomplete,,,19,Visual,07/04/24
E0019,IT,Senior Manager,M12,Module 12,Video,06/03/24,,Incomplete,,,10,Reading/Writing,14/03/24
E0078,Risk,Associate,M25,Module 25,Article,11/05/24,,Dropped,,,1,Reading/Writing,17/05/24
E0052,Corporate Banking,Senior Manager,M18,Module 18,Quiz,19/04/24,27/04/24,Completed,99,2,112,Kinesthetic,04/05/24
E0011,HR,Associate,M15,Module 15,Video,06/01/24,12/01/24,Completed,,2,10,Kinesthetic,14/01/24
E0040,Compliance,VP,M21,Module 21,Video,15/04/24,17/04/24,Completed,,1,107,Kinesthetic,16/04/24
E0139,Corporate Banking,VP,M8,Module 8,Video,08/01/24,,Incomplete,,,14,Kinesthetic,08/01/24
E0150,IT,Associate,M20,Module 20,Article,01/05/24,,Dropped,,,9,Kinesthetic,11/05/24
E0040,Corporate Banking,Manager,M4,Module 4,Quiz,23/02/24,,Dropped,,,40,Kinesthetic,23/02/24
E0077,Risk,Associate,M15,Module 15,Video,22/02/24,,Dropped,,,49,Auditory,02/03/24
E0131,Retail Banking,VP,M11,Module 11,Video,07/05/24,16/05/24,Completed,,3,91,Visual,17/05/24
E0150,HR,VP,M2,Module 2,Video,05/02/24,,Incomplete,,,11,Kinesthetic,13/02/24
E0038,HR,Associate,M8,Module 8,Video,24/01/24,,Incomplete,,,22,Kinesthetic,24/01/24
E0120,Compliance,Manager,M5,Module 5,Quiz,11/01/24,12/01/24,Completed,86,4,90,Auditory,26/01/24
E0074,Corporate Banking,Senior Manager,M15,Module 15,Video,02/04/24,,Incomplete,,,43,Kinesthetic,04/04/24
E0132,IT,Manager,M22,Module 22,Quiz,13/05/24,16/05/24,Completed,50,5,71,Reading/Writing,23/05/24
E0165,Corporate Banking,Senior Manager,M23,Module 23,Webinar,11/05/24,,Incomplete,,,37,Auditory,16/05/24
E0063,HR,Senior Associate,M6,Module 6,Quiz,19/04/24,29/04/24,Completed,73,5,53,Kinesthetic,24/04/24
E0118,IT,Senior Manager,M10,Module 10,Video,12/05/24,13/05/24,Completed,,4,29,Visual,24/05/24
E0104,Compliance,VP,M7,Module 7,Video,17/06/24,22/06/24,Completed,,1,108,Visual,01/07/24
E0139,Corporate Banking,Senior Associate,M10,Module 10,Video,07/02/24,,Dropped,,,53,Kinesthetic,16/02/24
E0107,Corporate Banking,VP,M19,Module 19,Webinar,06/01/24,,Incomplete,,,16,Reading/Writing,20/01/24
E0186,Compliance,Senior Associate,M21,Module 21,Video,01/05/24,08/05/24,Completed,,5,69,Visual,05/05/24
E0044,Compliance,Senior Manager,M22,Module 22,Quiz,26/05/24,26/05/24,Completed,95,4,45,Kinesthetic,09/06/24
E0015,HR,VP,M9,Module 9,Webinar,29/04/24,,Dropped,,,46,Kinesthetic,01/05/24
E0161,IT,Senior Manager,M16,Module 16,Quiz,21/03/24,,Incomplete,,,38,Visual,22/03/24
E0116,HR,Senior Associate,M15,Module 15,Video,11/05/24,16/05/24,Completed,,5,13,Kinesthetic,26/05/24
E0155,Retail Banking,VP,M19,Module 19,Webinar,18/03/24,,Dropped,,,11,Auditory,24/03/24
E0130,Risk,VP,M17,Module 17,Webinar,23/04/24,,Incomplete,,,34,Visual,27/04/24
E0005,HR,Senior Manager,M13,Module 13,Quiz,21/01/24,24/01/24,Completed,87,4,92,Visual,26/01/24
E0030,HR,VP,M1,Module 1,Video,10/06/24,,Incomplete,,,36,Visual,14/06/24
E0146,HR,VP,M17,Module 17,Webinar,13/06/24,,Incomplete,,,33,Reading/Writing,13/06/24
E0167,IT,Associate,M13,Module 13,Quiz,09/04/24,10/04/24,Completed,53,4,80,Reading/Writing,16/04/24
E0124,Compliance,VP,M18,Module 18,Quiz,06/02/24,,Incomplete,,,15,Kinesthetic,19/02/24
E0170,Risk,VP,M15,Module 15,Video,12/01/24,17/01/24,Completed,,1,58,Auditory,22/01/24
E0118,Corporate Banking,VP,M14,Module 14,Quiz,12/05/24,15/05/24,Completed,71,3,93,Auditory,12/05/24
E0125,IT,Senior Associate,M24,Module 24,Article,26/01/24,05/02/24,Completed,,2,17,Kinesthetic,05/02/24
E0088,HR,Associate,M22,Module 22,Quiz,22/03/24,,Incomplete,,,23,Reading/Writing,24/03/24
E0135,IT,VP,M20,Module 20,Article,21/06/24,29/06/24,Completed,,3,95,Kinesthetic,29/06/24
E0012,Risk,Manager,M17,Module 17,Webinar,17/05/24,18/05/24,Completed,,1,44,Visual,26/05/24
E0124,Retail Banking,Associate,M25,Module 25,Article,09/02/24,19/02/24,Completed,,3,113,Visual,15/02/24
E0103,Corporate Banking,Senior Manager,M4,Module 4,Quiz,24/03/24,,Incomplete,,,48,Visual,07/04/24
E0116,Corporate Banking,Senior Manager,M18,Module 18,Quiz,14/01/24,17/01/24,Completed,90,3,107,Kinesthetic,25/01/24
E0110,Corporate Banking,Manager,M9,Module 9,Webinar,15/04/24,,Dropped,,,2,Reading/Writing,28/04/24
E0186,IT,Manager,M1,Module 1,Video,17/01/24,,Incomplete,,,9,Kinesthetic,01/02/24
E0056,IT,VP,M22,Module 22,Quiz,23/02/24,28/02/24,Completed,87,4,51,Auditory,28/02/24
E0154,HR,Senior Associate,M22,Module 22,Quiz,22/04/24,23/04/24,Completed,82,4,76,Reading/Writing,23/04/24
E0035,Corporate Banking,Associate,M11,Module 11,Video,23/05/24,,Dropped,,,42,Reading/Writing,30/05/24
E0059,Compliance,Manager,M3,Module 3,Article,06/04/24,,Incomplete,,,36,Kinesthetic,14/04/24
E0138,Compliance,VP,M14,Module 14,Quiz,09/04/24,16/04/24,Completed,63,3,42,Auditory,24/04/24
E0182,Risk,Senior Manager,M6,Module 6,Quiz,01/02/24,,Dropped,,,35,Kinesthetic,03/02/24
E0161,IT,Manager,M24,Module 24,Article,05/06/24,11/06/24,Completed,,1,61,Visual,15/06/24
E0004,Compliance,Senior Associate,M3,Module 3,Article,11/05/24,17/05/24,Completed,,5,75,Visual,20/05/24
E0026,Compliance,Manager,M9,Module 9,Webinar,19/06/24,,Dropped,,,45,Visual,27/06/24
E0144,Compliance,Senior Manager,M15,Module 15,Video,14/03/24,16/03/24,Completed,,5,108,Reading/Writing,26/03/24
E0074,HR,Senior Associate,M7,Module 7,Video,08/01/24,14/01/24,Completed,,3,100,Visual,20/01/24
E0182,Compliance,Associate,M18,Module 18,Quiz,18/02/24,,Dropped,,,29,Auditory,21/02/24
E0154,HR,Senior Manager,M14,Module 14,Quiz,15/04/24,,Incomplete,,,1,Reading/Writing,25/04/24
E0192,IT,Senior Associate,M9,Module 9,Webinar,14/02/24,16/02/24,Completed,,2,22,Reading/Writing,22/02/24
E0158,Corporate Banking,VP,M2,Module 2,Video,19/01/24,26/01/24,Completed,,4,75,Reading/Writing,01/02/24
E0125,Risk,VP,M24,Module 24,Article,05/01/24,12/01/24,Completed,,4,83,Visual,15/01/24
E0039,HR,Manager,M9,Module 9,Webinar,13/04/24,17/04/24,Completed,,3,8,Reading/Writing,19/04/24
E0063,Risk,Associate,M15,Module 15,Video,18/03/24,,Dropped,,,28,Kinesthetic,22/03/24
E0097,Retail Banking,Associate,M18,Module 18,Quiz,08/04/24,15/04/24,Completed,98,2,53,Reading/Writing,10/04/24
E0146,Corporate Banking,Manager,M24,Module 24,Article,13/06/24,,Dropped,,,23,Reading/Writing,18/06/24
E0125,HR,Senior Manager,M13,Module 13,Quiz,08/03/24,12/03/24,Completed,88,1,8,Reading/Writing,18/03/24
E0001,Compliance,Manager,M11,Module 11,Video,17/01/24,21/01/24,Completed,,3,92,Kinesthetic,29/01/24
E0124,Compliance,Senior Associate,M18,Module 18,Quiz,17/05/24,26/05/24,Completed,50,3,65,Reading/Writing,24/05/24
E0017,Risk,Manager,M9,Module 9,Webinar,06/04/24,11/04/24,Completed,,4,42,Reading/Writing,10/04/24
E0092,Retail Banking,Associate,M9,Module 9,Webinar,27/06/24,,Dropped,,,38,Kinesthetic,03/07/24
E0017,Compliance,Associate,M10,Module 10,Video,04/01/24,,Dropped,,,16,Auditory,19/01/24
E0167,IT,Senior Manager,M4,Module 4,Quiz,11/05/24,11/05/24,Completed,94,5,107,Kinesthetic,12/05/24
E0016,Retail Banking,VP,M16,Module 16,Quiz,03/03/24,07/03/24,Completed,63,5,15,Kinesthetic,05/03/24
E0017,Risk,Senior Associate,M14,Module 14,Quiz,03/05/24,,Incomplete,,,41,Visual,03/05/24
E0125,Corporate Banking,Associate,M18,Module 18,Quiz,26/04/24,26/04/24,Completed,89,4,85,Kinesthetic,09/05/24
E0078,Compliance,Manager,M25,Module 25,Article,26/04/24,02/05/24,Completed,,5,88,Visual,30/04/24
E0110,Corporate Banking,Senior Associate,M8,Module 8,Video,19/01/24,,Dropped,,,12,Reading/Writing,19/01/24
E0104,Retail Banking,Associate,M6,Module 6,Quiz,19/02/24,21/02/24,Completed,82,4,116,Kinesthetic,29/02/24
E0179,Retail Banking,Manager,M5,Module 5,Quiz,13/02/24,,Incomplete,,,7,Kinesthetic,17/02/24
E0007,IT,Senior Manager,M16,Module 16,Quiz,10/01/24,15/01/24,Completed,54,3,45,Reading/Writing,10/01/24
E0025,IT,Senior Manager,M8,Module 8,Video,22/02/24,24/02/24,Completed,,2,114,Reading/Writing,01/03/24
E0010,Retail Banking,Manager,M8,Module 8,Video,30/05/24,01/06/24,Completed,,2,11,Kinesthetic,11/06/24
E0036,HR,Associate,M4,Module 4,Quiz,18/06/24,19/06/24,Completed,57,2,37,Kinesthetic,24/06/24
E0058,Corporate Banking,Associate,M7,Module 7,Video,28/02/24,04/03/24,Completed,,2,71,Auditory,02/03/24
E0055,Compliance,Senior Associate,M24,Module 24,Article,02/06/24,,Dropped,,,54,Auditory,11/06/24
E0086,Compliance,Senior Associate,M10,Module 10,Video,17/02/24,,Dropped,,,50,Kinesthetic,02/03/24
E0110,Retail Banking,Senior Associate,M9,Module 9,Webinar,29/05/24,,Dropped,,,13,Kinesthetic,03/06/24
E0191,Retail Banking,VP,M12,Module 12,Video,04/03/24,,Dropped,,,41,Auditory,11/03/24
E0071,HR,VP,M18,Module 18,Quiz,12/06/24,,Incomplete,,,40,Auditory,19/06/24
E0092,IT,Associate,M11,Module 11,Video,25/06/24,01/07/24,Completed,,4,52,Kinesthetic,27/06/24
E0069,IT,Senior Manager,M6,Module 6,Quiz,04/04/24,14/04/24,Completed,82,1,84,Auditory,17/04/24
E0077,Retail Banking,Manager,M16,Module 16,Quiz,04/04/24,07/04/24,Completed,75,5,94,Kinesthetic,09/04/24
E0074,IT,Manager,M25,Module 25,Article,10/04/24,,Dropped,,,43,Reading/Writing,20/04/24
E0054,Corporate Banking,VP,M23,Module 23,Webinar,25/06/24,,Incomplete,,,49,Kinesthetic,02/07/24
E0040,Risk,Senior Associate,M23,Module 23,Webinar,09/04/24,,Incomplete,,,20,Visual,19/04/24
E0122,Retail Banking,Senior Associate,M21,Module 21,Video,27/04/24,,Incomplete,,,48,Reading/Writing,07/05/24
E0070,Compliance,Manager,M14,Module 14,Quiz,20/05/24,,Dropped,,,16,Visual,02/06/24
E0026,IT,VP,M5,Module 5,Quiz,16/03/24,,Incomplete,,,40,Visual,29/03/24
E0025,Risk,Senior Associate,M22,Module 22,Quiz,08/05/24,09/05/24,Completed,75,5,88,Reading/Writing,22/05/24
E0023,Retail Banking,Senior Associate,M1,Module 1,Video,07/05/24,14/05/24,Completed,,2,53,Visual,22/05/24
E0177,Compliance,Associate,M4,Module 4,Quiz,11/03/24,,Dropped,,,36,Visual,15/03/24
E0099,HR,Manager,M19,Module 19,Webinar,23/02/24,25/02/24,Completed,,1,41,Auditory,29/02/24
E0152,Risk,Senior Manager,M13,Module 13,Quiz,17/02/24,,Dropped,,,54,Reading/Writing,22/02/24
E0100,HR,Manager,M12,Module 12,Video,13/04/24,16/04/24,Completed,,5,18,Auditory,17/04/24
E0192,Corporate Banking,VP,M21,Module 21,Video,17/03/24,20/03/24,Completed,,4,110,Kinesthetic,19/03/24
E0171,Retail Banking,Senior Associate,M21,Module 21,Video,15/04/24,,Dropped,,,37,Auditory,17/04/24
E0159,IT,Senior Manager,M22,Module 22,Quiz,07/01/24,,Incomplete,,,14,Kinesthetic,14/01/24
E0154,Retail Banking,Associate,M4,Module 4,Quiz,09/04/24,11/04/24,Completed,72,5,8,Visual,21/04/24
E0199,HR,Senior Associate,M19,Module 19,Webinar,03/06/24,,Incomplete,,,49,Visual,09/06/24
E0058,Compliance,Manager,M9,Module 9,Webinar,25/02/24,,Dropped,,,54,Auditory,02/03/24
E0176,Risk,VP,M4,Module 4,Quiz,13/03/24,22/03/24,Completed,84,3,16,Visual,15/03/24
E0112,IT,VP,M7,Module 7,Video,10/01/24,14/01/24,Completed,,5,16,Visual,22/01/24
E0003,Risk,VP,M21,Module 21,Video,31/05/24,31/05/24,Completed,,1,113,Kinesthetic,05/06/24
E0010,Compliance,VP,M18,Module 18,Quiz,16/04/24,,Incomplete,,,26,Visual,18/04/24
E0159,Corporate Banking,Associate,M8,Module 8,Video,15/03/24,16/03/24,Completed,,2,38,Kinesthetic,24/03/24
E0142,Risk,Senior Associate,M2,Module 2,Video,23/02/24,,Incomplete,,,5,Auditory,24/02/24
E0179,IT,VP,M22,Module 22,Quiz,25/01/24,,Incomplete,,,14,Auditory,26/01/24
E0021,Risk,Senior Manager,M4,Module 4,Quiz,28/06/24,05/07/24,Completed,57,2,117,Reading/Writing,01/07/24
E0150,HR,Manager,M1,Module 1,Video,04/02/24,,Dropped,,,43,Visual,09/02/24
E0134,Corporate Banking,Associate,M10,Module 10,Video,24/01/24,26/01/24,Completed,,5,63,Kinesthetic,03/02/24
E0035,IT,Associate,M25,Module 25,Article,04/06/24,10/06/24,Completed,,4,113,Kinesthetic,19/06/24
E0098,Risk,Senior Manager,M7,Module 7,Video,03/06/24,06/06/24,Completed,,5,105,Visual,04/06/24
E0164,IT,Manager,M20,Module 20,Article,29/01/24,,Incomplete,,,51,Kinesthetic,03/02/24
E0064,HR,Senior Associate,M4,Module 4,Quiz,30/03/24,,Incomplete,,,5,Reading/Writing,01/04/24
E0086,Compliance,Manager,M2,Module 2,Video,15/04/24,,Incomplete,,,25,Visual,28/04/24
E0141,Risk,Manager,M11,Module 11,Video,12/02/24,,Incomplete,,,49,Auditory,21/02/24
E0020,Retail Banking,Senior Associate,M21,Module 21,Video,03/04/24,,Dropped,,,47,Visual,17/04/24
E0150,Corporate Banking,VP,M23,Module 23,Webinar,06/06/24,,Dropped,,,28,Auditory,15/06/24
E0130,Corporate Banking,VP,M8,Module 8,Video,15/01/24,20/01/24,Completed,,1,80,Kinesthetic,28/01/24
E0116,Risk,Senior Manager,M7,Module 7,Video,03/04/24,,Dropped,,,57,Reading/Writing,08/04/24
E0115,HR,Associate,M15,Module 15,Video,09/02/24,,Dropped,,,9,Kinesthetic,21/02/24
E0094,Retail Banking,Manager,M13,Module 13,Quiz,03/01/24,,Incomplete,,,43,Visual,05/01/24
